tahun_anggaran,kd_klpd,kd_satker,kd_satker_str,kd_lpse,kd_nontender,kd_tahapan,nama_tahapan,kd_akt,nama_akt,tgl_awal,tgl_akhir,_event_date
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053375000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-02-14T10:01:00.000000Z","2025-02-14T10:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053375000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-02-14T10:05:00.000000Z","2025-02-17T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053375000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-02-17T08:00:00.000000Z","2025-02-17T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053375000,18841,,5,"TANDATANGAN_SPK","2025-02-18T08:00:00.000000Z","2025-02-25T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053379000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-02-12T18:00:00.000000Z","2025-02-14T10:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053379000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-02-14T10:01:00.000000Z","2025-02-14T10:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053379000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-02-14T10:05:00.000000Z","2025-02-17T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053379000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-02-17T08:00:00.000000Z","2025-02-17T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053379000,18841,,5,"TANDATANGAN_SPK","2025-02-18T08:00:00.000000Z","2025-02-25T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053380000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-02-12T18:00:00.000000Z","2025-02-14T10:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053380000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-02-14T10:01:00.000000Z","2025-02-14T10:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053380000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-02-14T10:05:00.000000Z","2025-02-17T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053380000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-02-17T08:00:00.000000Z","2025-02-17T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053380000,18841,,5,"TANDATANGAN_SPK","2025-02-18T08:00:00.000000Z","2025-02-25T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053381000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-02-12T18:00:00.000000Z","2025-02-14T10:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053381000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-02-14T10:01:00.000000Z","2025-02-14T10:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053381000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-02-14T10:05:00.000000Z","2025-02-17T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053381000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-02-17T08:00:00.000000Z","2025-02-17T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053381000,18841,,5,"TANDATANGAN_SPK","2025-02-18T08:00:00.000000Z","2025-02-25T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053382000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-02-12T18:00:00.000000Z","2025-02-17T15:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053382000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-02-17T15:01:00.000000Z","2025-02-17T15:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053382000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-02-17T15:05:00.000000Z","2025-02-18T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053382000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-02-18T08:00:00.000000Z","2025-02-18T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053382000,18841,,5,"TANDATANGAN_SPK","2025-02-19T08:00:00.000000Z","2025-02-26T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053384000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-02-12T18:00:00.000000Z","2025-02-14T10:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053384000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-02-14T10:01:00.000000Z","2025-02-14T10:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053384000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-02-14T10:05:00.000000Z","2025-02-17T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053384000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-02-17T08:00:00.000000Z","2025-02-17T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053384000,18841,,5,"TANDATANGAN_SPK","2025-02-18T08:00:00.000000Z","2025-02-25T08:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053385000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-02-12T18:00:00.000000Z","2025-02-14T10:00:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053385000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-02-14T10:01:00.000000Z","2025-02-14T10:04:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053385000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-02-14T10:05:00.000000Z","2025-02-17T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053385000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-02-17T08:00:00.000000Z","2025-02-17T23:59:00.000000Z","2025-10-10"
2025,"D107","33307093","1.04.2.10.1.03.04.0000",93,10053385000,18841,,5,"TANDATANGAN_SPK","2025-02-18T08:00:00.000000Z","2025-02-25T08:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10053730000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-02-20T16:00:00.000000Z","2025-02-24T09:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10053730000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-02-24T09:01:00.000000Z","2025-02-24T09:10:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10053730000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-02-24T09:11:00.000000Z","2025-02-25T09:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10053730000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-02-25T09:01:00.000000Z","2025-02-25T16:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10053730000,18841,,5,"TANDATANGAN_SPK","2025-02-26T08:00:00.000000Z","2025-03-05T16:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10053801000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-02-20T16:00:00.000000Z","2025-02-24T09:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10053801000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-02-24T09:01:00.000000Z","2025-02-24T09:10:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10053801000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-02-24T09:11:00.000000Z","2025-02-25T09:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10053801000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-02-25T09:01:00.000000Z","2025-02-25T16:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10053801000,18841,,5,"TANDATANGAN_SPK","2025-02-26T08:00:00.000000Z","2025-03-05T16:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10053808000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-02-20T16:00:00.000000Z","2025-02-24T09:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10053808000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-02-24T09:01:00.000000Z","2025-02-24T09:10:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10053808000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-02-24T09:11:00.000000Z","2025-02-25T09:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10053808000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-02-25T09:01:00.000000Z","2025-02-25T16:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10053808000,18841,,5,"TANDATANGAN_SPK","2025-02-26T08:00:00.000000Z","2025-03-05T16:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10053820000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-02-20T16:00:00.000000Z","2025-02-24T09:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10053820000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-02-24T09:01:00.000000Z","2025-02-24T09:10:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10053820000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-02-24T09:11:00.000000Z","2025-02-25T09:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10053820000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-02-25T09:01:00.000000Z","2025-02-25T16:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10053820000,18841,,5,"TANDATANGAN_SPK","2025-02-26T08:00:00.000000Z","2025-03-05T16:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10054047000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-02-04T09:00:00.000000Z","2025-02-06T10:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10054047000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-02-06T10:01:00.000000Z","2025-02-06T10:04:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10054047000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-02-06T10:05:00.000000Z","2025-02-07T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10054047000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-02-07T08:00:00.000000Z","2025-02-07T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10054047000,18841,,5,"TANDATANGAN_SPK","2025-02-10T08:00:00.000000Z","2025-02-17T08:00:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10054080000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-02-03T17:30:00.000000Z","2025-02-04T12:00:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10054080000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-02-04T12:00:00.000000Z","2025-02-04T12:01:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10054080000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-02-04T12:02:00.000000Z","2025-02-04T23:59:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10054080000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-02-04T13:00:00.000000Z","2025-02-04T23:59:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10054080000,18841,,5,"TANDATANGAN_SPK","2025-02-05T08:00:00.000000Z","2025-02-19T16:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10054085000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-02-03T15:00:00.000000Z","2025-02-05T10:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10054085000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-02-05T10:01:00.000000Z","2025-02-05T10:04:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10054085000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-02-05T10:05:00.000000Z","2025-02-06T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10054085000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-02-06T08:00:00.000000Z","2025-02-06T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10054085000,18841,,5,"TANDATANGAN_SPK","2025-02-07T08:00:00.000000Z","2025-02-14T08:00:00.000000Z","2025-10-10"
2025,"D107","20268093","2.22.3.26.0.00.20.0000",93,10054274000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-02-18T16:00:00.000000Z","2025-02-20T12:59:00.000000Z","2025-10-10"
2025,"D107","20268093","2.22.3.26.0.00.20.0000",93,10054274000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-02-20T13:00:00.000000Z","2025-02-20T23:59:00.000000Z","2025-10-10"
2025,"D107","20268093","2.22.3.26.0.00.20.0000",93,10054274000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-02-21T08:00:00.000000Z","2025-02-24T23:59:00.000000Z","2025-10-10"
2025,"D107","20268093","2.22.3.26.0.00.20.0000",93,10054274000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-02-24T08:00:00.000000Z","2025-02-24T23:59:00.000000Z","2025-10-10"
2025,"D107","20268093","2.22.3.26.0.00.20.0000",93,10054274000,18841,,5,"TANDATANGAN_SPK","2025-02-25T08:00:00.000000Z","2025-03-03T15:59:00.000000Z","2025-10-10"
2025,"D107","11914093","2.09.3.25.0.00.10.0000",93,10054324000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-02-06T12:00:00.000000Z","2025-02-10T09:00:00.000000Z","2025-10-10"
2025,"D107","11914093","2.09.3.25.0.00.10.0000",93,10054324000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-02-10T09:01:00.000000Z","2025-02-10T09:04:00.000000Z","2025-10-10"
2025,"D107","11914093","2.09.3.25.0.00.10.0000",93,10054324000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-02-10T09:05:00.000000Z","2025-02-11T23:59:00.000000Z","2025-10-10"
2025,"D107","11914093","2.09.3.25.0.00.10.0000",93,10054324000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-02-11T08:00:00.000000Z","2025-02-11T23:59:00.000000Z","2025-10-10"
2025,"D107","11914093","2.09.3.25.0.00.10.0000",93,10054324000,18841,,5,"TANDATANGAN_SPK","2025-02-12T08:00:00.000000Z","2025-02-19T08:00:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054354000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-02-17T16:00:00.000000Z","2025-02-19T10:00:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054354000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-02-19T10:01:00.000000Z","2025-02-19T10:04:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054354000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-02-19T10:05:00.000000Z","2025-02-20T23:59:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054354000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-02-20T08:00:00.000000Z","2025-02-20T23:59:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054354000,18841,,5,"TANDATANGAN_SPK","2025-02-21T08:00:00.000000Z","2025-02-28T08:00:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054356000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-02-17T16:00:00.000000Z","2025-02-19T10:00:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054356000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-02-19T10:01:00.000000Z","2025-02-19T10:04:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054356000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-02-19T10:05:00.000000Z","2025-02-20T23:59:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054356000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-02-20T08:00:00.000000Z","2025-02-20T23:59:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054356000,18841,,5,"TANDATANGAN_SPK","2025-02-21T08:00:00.000000Z","2025-02-28T08:00:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054361000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-02-17T16:00:00.000000Z","2025-02-19T10:00:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054361000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-02-19T10:01:00.000000Z","2025-02-19T10:04:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054361000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-02-19T10:05:00.000000Z","2025-02-20T23:59:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054361000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-02-20T08:00:00.000000Z","2025-02-20T23:59:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054361000,18841,,5,"TANDATANGAN_SPK","2025-02-21T08:00:00.000000Z","2025-02-28T08:00:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054363000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-02-17T16:00:00.000000Z","2025-02-19T10:00:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054363000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-02-19T10:01:00.000000Z","2025-02-19T10:04:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054363000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-02-19T10:05:00.000000Z","2025-02-20T23:59:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054363000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-02-20T08:00:00.000000Z","2025-02-20T23:59:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054363000,18841,,5,"TANDATANGAN_SPK","2025-02-21T08:00:00.000000Z","2025-02-28T08:00:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054364000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-02-17T16:00:00.000000Z","2025-02-20T14:00:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054364000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-02-20T14:01:00.000000Z","2025-02-20T14:04:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054364000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-02-20T14:05:00.000000Z","2025-02-21T23:59:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054364000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-02-21T08:00:00.000000Z","2025-02-21T23:59:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054364000,18841,,5,"TANDATANGAN_SPK","2025-02-24T08:00:00.000000Z","2025-03-03T08:00:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054365000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-02-17T16:00:00.000000Z","2025-02-19T10:00:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054365000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-02-19T10:01:00.000000Z","2025-02-19T10:04:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054365000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-02-19T10:05:00.000000Z","2025-02-20T23:59:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054365000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-02-20T08:00:00.000000Z","2025-02-20T23:59:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054365000,18841,,5,"TANDATANGAN_SPK","2025-02-21T08:00:00.000000Z","2025-02-28T08:00:00.000000Z","2025-10-10"
2025,"D107","28653093","1.01.0.00.0.00.01.0000",93,10054370000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-02-17T16:00:00.000000Z","2025-02-19T10:00:00.000000Z","2025-10-10"
